beat_index,RR_prev(s),RR_next(s),Heart_Rate(bpm),R_amp,QRS_max,QRS_min
1699,0.8278,0.8722,72.4832,1.2499,1.2499,-0.237
1700,0.8722,0.8417,68.7898,1.3318,1.3318,-0.2434
1701,0.8417,0.8,71.2871,1.2704,1.2881,-0.2464
1702,0.8,0.7917,75.0,1.1327,1.1327,-0.2273
1703,0.7917,0.8167,75.7895,1.1774,1.1774,-0.2118
1704,0.8167,0.8222,73.4694,1.3348,1.3652,-0.2733
1705,0.8222,0.8306,72.973,1.2074,1.2074,-0.2489
1706,0.8306,0.8389,72.2408,1.265,1.287,-0.221
1707,0.8389,0.875,71.5232,1.2223,1.2223,-0.2129
1708,0.875,0.8222,68.5714,1.2821,1.2845,-0.2745
1709,0.8222,0.7861,72.973,1.2149,1.2149,-0.246
1710,0.7861,0.7861,76.3251,1.0889,1.0889,-0.2319
1711,0.7861,0.8083,76.3251,1.1638,1.1638,-0.2223
1712,0.8083,0.8389,74.2268,1.3859,1.3999,-0.2443
1713,0.8389,0.8417,71.5232,1.2889,1.2986,-0.2706
1714,0.8417,0.8389,71.2871,1.2125,1.2125,-0.2682
1715,0.8389,0.8306,71.5232,1.3571,1.3571,-0.2276
1716,0.8306,0.8139,72.2408,1.3937,1.3937,-0.2669
1717,0.8139,0.7861,73.7201,1.1836,1.1836,-0.2428
1718,0.7861,0.7778,76.3251,1.0978,1.0978,-0.2231
1719,0.7778,0.8194,77.1429,1.1601,1.1601,-0.2126
1720,0.8194,0.8333,73.2203,1.3157,1.3157,-0.2471
1721,0.8333,0.8472,72.0,1.2732,1.2732,-0.2647
1722,0.8472,0.8222,70.8197,1.1238,1.1238,-0.2196
1723,0.8222,0.8167,72.973,1.1963,1.1963,-0.2463
1724,0.8167,0.7861,73.4694,1.356,1.356,-0.2533
1725,0.7861,0.8083,76.3251,1.1918,1.1918,-0.2676
1726,0.8083,0.7917,74.2268,1.1218,1.1218,-0.2341
1727,0.7917,0.8111,75.7895,1.1571,1.1571,-0.2543
1728,0.8111,0.8278,73.9726,1.3447,1.3447,-0.2494
1729,0.8278,0.8222,72.4832,1.2443,1.3234,-0.2678
1730,0.8222,0.7917,72.973,1.1678,1.1678,-0.243
1731,0.7917,0.775,75.7895,1.1588,1.1588,-0.2833
1732,0.775,0.7639,77.4194,1.3436,1.3436,-0.2122
1733,0.7639,0.7694,78.5455,1.2895,1.2895,-0.259
1734,0.7694,0.8278,77.9783,1.2628,1.2628,-0.2387
1735,0.8278,0.5917,72.4832,1.1479,1.1558,-0.2743
1736,0.5917,1.0056,101.4085,1.1806,1.1928,-0.2179
1737,1.0056,0.8389,59.6685,1.4204,1.4204,-0.2246
1738,0.8389,0.8,71.5232,1.3049,1.3093,-0.2568
1739,0.8,0.7806,75.0,1.1792,1.1792,-0.2283
1740,0.7806,0.7917,76.8683,1.1957,1.1957,-0.2346
1741,0.7917,0.7972,75.7895,1.3515,1.3515,-0.2122
1742,0.7972,0.8194,75.2613,1.2928,1.2928,-0.2625
1743,0.8194,0.8389,73.2203,1.253,1.253,-0.2326
1744,0.8389,0.8417,71.5232,1.1846,1.1846,-0.2374
1745,0.8417,0.7889,71.2871,1.3308,1.3367,-0.2776
1746,0.7889,0.7944,76.0563,1.3189,1.3496,-0.2483
1747,0.7944,0.7806,75.5245,1.2796,1.2796,-0.2483
1748,0.7806,0.7806,76.8683,1.2793,1.2793,-0.2803
1749,0.7806,0.8278,76.8683,1.2276,1.2276,-0.2222
1750,0.8278,0.8278,72.4832,1.5535,1.5873,-0.2552
1751,0.8278,0.8417,72.4832,1.3269,1.3269,-0.2476
1752,0.8417,0.825,71.2871,1.2042,1.2042,-0.2722
1753,0.825,0.8167,72.7273,1.1877,1.1877,-0.233
1754,0.8167,0.7694,73.4694,1.3434,1.3434,-0.2846
1755,0.7694,0.7917,77.9783,1.2638,1.2638,-0.304
1756,0.7917,0.7972,75.7895,1.2373,1.2373,-0.2267
1757,0.7972,0.8417,75.2613,1.1519,1.1519,-0.2455
1758,0.8417,0.8472,71.2871,1.3667,1.3667,-0.2123
1759,0.8472,0.8278,70.8197,1.3098,1.3192,-0.2549
1760,0.8278,0.7944,72.4832,1.2156,1.2156,-0.2218
1761,0.7944,0.8111,75.5245,1.2524,1.2533,-0.232
1762,0.8111,0.7833,73.9726,1.3602,1.4499,-0.2186
1763,0.7833,0.7833,76.5957,1.2749,1.2749,-0.2575
1764,0.7833,0.8083,76.5957,1.3493,1.3493,-0.2242
1765,0.8083,0.8361,74.2268,1.1957,1.1957,-0.2246
1766,0.8361,0.8389,71.7608,1.2883,1.2883,-0.2225
1767,0.8389,0.8194,71.5232,1.3715,1.3715,-0.2631
1768,0.8194,0.7583,73.2203,1.2664,1.2664,-0.2432
1769,0.7583,0.7806,79.1209,1.197,1.197,-0.2554
1770,0.7806,0.8056,76.8683,1.2733,1.2733,-0.2088
1771,0.8056,0.7972,74.4828,1.3452,1.3452,-0.2479
1772,0.7972,0.8222,75.2613,1.2935,1.2935,-0.2538
1773,0.8222,0.8417,72.973,1.1423,1.1423,-0.2242
1774,0.8417,0.8444,71.2871,1.1934,1.1934,-0.2592
1775,0.8444,0.8222,71.0526,1.5036,1.5634,-0.2394
1776,0.8222,0.8028,72.973,1.2723,1.2723,-0.2446
1777,0.8028,0.7639,74.7405,1.1559,1.1559,-0.2474
1778,0.7639,0.8333,78.5455,1.1446,1.1446,-0.2373
1779,0.8333,0.8444,72.0,1.3881,1.3881,-0.2237
1780,0.8444,0.8333,71.0526,1.3715,1.3715,-0.2573
1781,0.8333,0.825,72.0,1.16,1.16,-0.2245
1782,0.825,0.8333,72.7273,1.2214,1.2344,-0.2347
1783,0.8333,0.7889,72.0,1.3246,1.3246,-0.2707
1784,0.7889,0.8028,76.0563,1.2912,1.2912,-0.2803
1785,0.8028,0.7722,74.7405,1.1694,1.1694,-0.2231
1786,0.7722,0.8028,77.6978,1.1459,1.1459,-0.2461
1787,0.8028,0.8611,74.7405,1.2934,1.2934,-0.206
1788,0.8611,0.8528,69.6774,1.3169,1.3366,-0.2633
1789,0.8528,0.8056,70.3583,1.2573,1.2573,-0.2556
1790,0.8056,0.7889,74.4828,1.1067,1.1337,-0.2776
1791,0.7889,0.7889,76.0563,1.2044,1.2044,-0.2114
1792,0.7889,0.8028,76.0563,1.3002,1.3002,-0.2847
1793,0.8028,0.8194,74.7405,1.275,1.275,-0.2462
1794,0.8194,0.8194,73.2203,1.2921,1.3224,-0.2431
1795,0.8194,0.8444,73.2203,1.1806,1.1806,-0.2384
1796,0.8444,0.8611,71.0526,1.5033,1.5033,-0.2366
1797,0.8611,0.8083,69.6774,1.3134,1.3134,-0.2835
1798,0.8083,0.7639,74.2268,1.1963,1.1963,-0.2194
1799,0.7639,0.7833,78.5455,1.2812,1.2918,-0.2363
1800,0.7833,0.7944,76.5957,1.4554,1.4554,-0.2163
1801,0.7944,0.8417,75.5245,1.3478,1.3478,-0.3096
1802,0.8417,0.85,71.2871,1.2815,1.2815,-0.255
1803,0.85,0.8222,70.5882,1.1736,1.1736,-0.2301
1804,0.8222,0.8417,72.973,1.4317,1.4317,-0.2398
1805,0.8417,0.8222,71.2871,1.3851,1.3851,-0.231
1806,0.8222,0.7972,72.973,1.3097,1.3097,-0.2462
1807,0.7972,0.775,75.2613,1.1983,1.1983,-0.2519
1808,0.775,0.8194,77.4194,1.1436,1.1436,-0.2324
1809,0.8194,0.8306,73.2203,1.5516,1.5668,-0.2382
1810,0.8306,0.8556,72.2408,1.3394,1.364,-0.2616
1811,0.8556,0.8167,70.1299,1.2942,1.2942,-0.2415
1812,0.8167,0.775,73.4694,1.254,1.254,-0.2145
1813,0.775,0.7972,77.4194,1.1538,1.1538,-0.2489
1814,0.7972,0.8,75.2613,1.3668,1.3668,-0.2323
1815,0.8,0.7417,75.0,1.258,1.258,-0.2362
1816,0.7417,0.8722,80.8989,1.2174,1.2174,-0.2106
1817,0.8722,0.8472,68.7898,1.2906,1.2906,-0.2291
1818,0.8472,0.5944,70.8197,1.3518,1.357,-0.2364
1819,0.5944,1.0,100.9346,1.2671,1.2671,-0.2831
1820,1.0,0.7917,60.0,1.2529,1.2529,-0.1981
1821,0.7917,0.7944,75.7895,1.0794,1.0794,-0.2303
1822,0.7944,0.8222,75.5245,1.2908,1.2908,-0.2036
1823,0.8222,0.8389,72.973,1.3064,1.3064,-0.2278
1824,0.8389,0.8444,71.5232,1.2137,1.2137,-0.2419
1825,0.8444,0.8361,71.0526,1.4273,1.4273,-0.2252
1826,0.8361,0.8333,71.7608,1.237,1.237,-0.2532
1827,0.8333,0.8111,72.0,1.281,1.281,-0.2263
1828,0.8111,0.8083,73.9726,1.2338,1.2338,-0.2803
1829,0.8083,0.7778,74.2268,1.2129,1.2129,-0.2373
1830,0.7778,0.8278,77.1429,1.1635,1.1635,-0.2202
1831,0.8278,0.8694,72.4832,1.4009,1.4009,-0.2449
1832,0.8694,0.8556,69.0096,1.319,1.3205,-0.2401
1833,0.8556,0.8167,70.1299,1.2117,1.2117,-0.2609
1834,0.8167,0.8,73.4694,1.1297,1.1297,-0.2099
1835,0.8,0.7889,75.0,1.3091,1.3093,-0.2214
1836,0.7889,0.8083,76.0563,1.4055,1.4055,-0.2398
1837,0.8083,0.8083,74.2268,1.1636,1.1747,-0.2306
1838,0.8083,0.8194,74.2268,1.0923,1.0923,-0.2534
1839,0.8194,0.8389,73.2203,1.2448,1.2448,-0.2048
1840,0.8389,0.85,71.5232,1.2698,1.2785,-0.2385
1841,0.85,0.8028,70.5882,1.2443,1.2443,-0.2329
1842,0.8028,0.7778,74.7405,1.1149,1.1149,-0.2106
1843,0.7778,0.7889,77.1429,1.1832,1.1832,-0.2359
1844,0.7889,0.7972,76.0563,1.3277,1.3277,-0.2239
1845,0.7972,0.8389,75.2613,1.2593,1.2593,-0.2476
1846,0.8389,0.8389,71.5232,1.1376,1.1376,-0.2234
1847,0.8389,0.85,71.5232,1.1961,1.1961,-0.2394
1848,0.85,0.8278,70.5882,1.4626,1.4626,-0.237
1849,0.8278,0.8167,72.4832,1.2327,1.2327,-0.2728
1850,0.8167,0.7778,73.4694,1.1082,1.1082,-0.2391
1851,0.7778,0.8083,77.1429,1.1677,1.1677,-0.2364
1852,0.8083,0.8194,74.2268,1.3946,1.4375,-0.2212
1853,0.8194,0.8361,73.2203,1.2351,1.2789,-0.2551
1854,0.8361,0.8611,71.7608,1.2099,1.2099,-0.2602
1855,0.8611,0.8306,69.6774,1.1593,1.1593,-0.2233
1856,0.8306,0.8056,72.2408,1.2537,1.2537,-0.223
1857,0.8056,0.7972,74.4828,1.2859,1.2859,-0.2634
1858,0.7972,0.7889,75.2613,1.19,1.19,-0.2363
1859,0.7889,0.8139,76.0563,1.3555,1.3555,-0.2283
1860,0.8139,0.8194,73.7201,1.2831,1.2945,-0.2349
1861,0.8194,0.8417,73.2203,1.2867,1.2867,-0.2456
1862,0.8417,0.8139,71.2871,1.2376,1.2401,-0.2799
1863,0.8139,0.8194,73.7201,1.4273,1.4294,-0.2293
1864,0.8194,0.7917,73.2203,1.2735,1.2735,-0.2401
1865,0.7917,0.7806,75.7895,1.3396,1.3396,-0.2566
1866,0.7806,0.8,76.8683,1.5141,1.5141,-0.2556
1867,0.8,0.8278,75.0,1.2598,1.2598,-0.2409
1868,0.8278,0.8583,72.4832,1.2454,1.2454,-0.2349
1869,0.8583,0.8306,69.9029,1.4412,1.4412,-0.2426
1870,0.8306,0.825,72.2408,1.3596,1.3596,-0.265
1871,0.825,0.7778,72.7273,1.2605,1.2776,-0.2227
1872,0.7778,0.7944,77.1429,1.1827,1.1946,-0.2931
1873,0.7944,0.7833,75.5245,1.3288,1.3288,-0.2217
1874,0.7833,0.8139,76.5957,1.373,1.373,-0.24
1875,0.8139,0.8472,73.7201,1.2726,1.2726,-0.2513
1876,0.8472,0.8472,70.8197,1.3231,1.3231,-0.2664
1877,0.8472,0.85,70.8197,1.4945,1.4945,-0.244
1878,0.85,0.7944,70.5882,1.3678,1.3678,-0.2386
1879,0.7944,0.7944,75.5245,1.3569,1.3691,-0.2567
1880,0.7944,0.7917,75.5245,1.2646,1.2646,-0.2336
1881,0.7917,0.825,75.7895,1.1893,1.1893,-0.2488
1882,0.825,0.8306,72.7273,1.6205,1.6205,-0.2355
1883,0.8306,0.8278,72.2408,1.3893,1.3893,-0.2499
1884,0.8278,0.8333,72.4832,1.1543,1.1543,-0.2363
1885,0.8333,0.8222,72.0,1.2027,1.2027,-0.2437
1886,0.8222,0.7889,72.973,1.4226,1.4226,-0.2354
1887,0.7889,0.7833,76.0563,1.296,1.296,-0.247
1888,0.7833,0.7833,76.5957,1.2195,1.2195,-0.2328
1889,0.7833,0.8333,76.5957,1.1384,1.1384,-0.225
1890,0.8333,0.8611,72.0,1.353,1.353,-0.2232
1891,0.8611,0.8417,69.6774,1.3901,1.3901,-0.2327
1892,0.8417,0.8222,71.2871,1.3811,1.3936,-0.244
1893,0.8222,0.8083,72.973,1.1586,1.1586,-0.2416
1894,0.8083,0.8083,74.2268,1.248,1.248,-0.2525
1895,0.8083,0.7833,74.2268,1.3507,1.3507,-0.2181
1896,0.7833,0.8167,76.5957,1.3246,1.3246,-0.256
1897,0.8167,0.8389,73.4694,1.258,1.258,-0.2606
1898,0.8389,0.8472,71.5232,1.148,1.164,-0.2533
1899,0.8472,0.8472,70.8197,1.2801,1.2801,-0.2374
1900,0.8472,0.7972,70.8197,1.3608,1.3608,-0.2441
1901,0.7972,0.7583,75.2613,1.2581,1.2581,-0.2452
1902,0.7583,0.7944,79.1209,1.1486,1.1486,-0.2474
1903,0.7944,0.7806,75.5245,1.2584,1.2584,-0.238
1904,0.7806,0.7889,76.8683,1.3187,1.3187,-0.2472
1905,0.7889,0.8139,76.0563,1.256,1.256,-0.2484
1906,0.8139,0.5361,73.7201,1.1786,1.1792,-0.2608
1907,0.5361,1.1306,111.9171,-2.4551,0.0065,-2.4551
1908,1.1306,0.7861,53.0713,1.2827,1.2898,-0.2812
1909,0.7861,0.7667,76.3251,1.3385,1.3385,-0.2611
1910,0.7667,0.7611,78.2609,1.0876,1.0876,-0.2304
1911,0.7611,0.8389,78.8321,1.2023,1.2023,-0.2331
1912,0.8389,0.8278,71.5232,1.436,1.436,-0.2415
1913,0.8278,0.8167,72.4832,1.2713,1.2713,-0.2408
1914,0.8167,0.8083,73.4694,1.1996,1.1996,-0.2368
1915,0.8083,0.7917,74.2268,1.1736,1.2036,-0.2534
1916,0.7917,0.7833,75.7895,1.2774,1.2774,-0.2163
1917,0.7833,0.7944,76.5957,1.3184,1.3184,-0.2387
1918,0.7944,0.7722,75.5245,1.2321,1.2321,-0.2367
1919,0.7722,0.8083,77.6978,1.1115,1.1115,-0.2477
1920,0.8083,0.8694,74.2268,1.414,1.463,-0.2168
1921,0.8694,0.8361,69.0096,1.3206,1.3206,-0.2447
1922,0.8361,0.775,71.7608,1.2138,1.2364,-0.2693
1923,0.775,0.7861,77.4194,1.1603,1.1603,-0.2455
1924,0.7861,0.7806,76.3251,1.2541,1.2541,-0.2779
1925,0.7806,0.8028,76.8683,1.3474,1.3474,-0.2358
1926,0.8028,0.8194,74.7405,1.3088,1.3088,-0.2507
1927,0.8194,0.8167,73.2203,1.3369,1.3369,-0.2426
1928,0.8167,0.8556,73.4694,1.1497,1.1812,-0.2562
1929,0.8556,0.85,70.1299,1.379,1.3899,-0.2621
1930,0.85,0.8,70.5882,1.3354,1.3391,-0.2685
1931,0.8,0.7722,75.0,1.193,1.193,-0.2345
1932,0.7722,0.7917,77.6978,1.1238,1.1238,-0.2931
1933,0.7917,0.7889,75.7895,1.3227,1.3227,-0.2406
1934,0.7889,0.8417,76.0563,1.286,1.286,-0.2576
1935,0.8417,0.825,71.2871,1.2279,1.2433,-0.2606
1936,0.825,0.8056,72.7273,1.1606,1.1843,-0.2627
1937,0.8056,0.8361,74.4828,1.255,1.2624,-0.2077
1938,0.8361,0.8028,71.7608,1.4735,1.4735,-0.2588
1939,0.8028,0.7861,74.7405,1.4624,1.4624,-0.258
1940,0.7861,0.775,76.3251,1.1757,1.1757,-0.249
1941,0.775,0.8083,77.4194,1.152,1.152,-0.2308
1942,0.8083,0.8472,74.2268,1.2262,1.2262,-0.2314
1943,0.8472,0.85,70.8197,1.4029,1.4029,-0.2379
1944,0.85,0.8194,70.5882,1.2964,1.3159,-0.2617
1945,0.8194,0.7667,73.2203,1.1788,1.1788,-0.2536
1946,0.7667,0.8028,78.2609,1.2032,1.2032,-0.2227
1947,0.8028,0.7944,74.7405,1.5009,1.5059,-0.2358
1948,0.7944,0.8028,75.5245,1.3328,1.3328,-0.2483
1949,0.8028,0.8139,74.7405,1.2326,1.2512,-0.2859
1950,0.8139,0.8333,73.7201,1.1726,1.1726,-0.2422
1951,0.8333,0.8389,72.0,1.2239,1.2239,-0.2199
1952,0.8389,0.8278,71.5232,1.3437,1.3478,-0.2463
1953,0.8278,0.7806,72.4832,1.4039,1.4356,-0.2563
1954,0.7806,0.75,76.8683,1.153,1.153,-0.2651
1955,0.75,0.8194,80.0,1.2276,1.2276,-0.2464
1956,0.8194,0.8167,73.2203,1.3517,1.3604,-0.2297
1957,0.8167,0.825,73.4694,1.2978,1.2978,-0.2723
1958,0.825,0.7972,72.7273,1.2876,1.2876,-0.246
1959,0.7972,0.8028,75.2613,1.1263,1.1263,-0.237
1960,0.8028,0.7861,74.7405,1.3157,1.3157,-0.2253
1961,0.7861,0.6139,76.3251,1.2758,1.2796,-0.2406
1962,0.6139,0.9139,97.7376,1.3096,1.3096,-0.2597
1963,0.9139,0.7833,65.6535,1.2507,1.3048,-0.2323
1964,0.7833,0.8556,76.5957,1.1986,1.2269,-0.2721
1965,0.8556,0.8306,70.1299,1.3815,1.3815,-0.2327
1966,0.8306,0.8056,72.2408,1.274,1.274,-0.2479
1967,0.8056,0.7806,74.4828,1.1449,1.1449,-0.2215
1968,0.7806,0.7833,76.8683,1.476,1.4839,-0.2266
1969,0.7833,0.7806,76.5957,1.3036,1.3108,-0.2535
1970,0.7806,0.8,76.8683,1.2673,1.2673,-0.2409
1971,0.8,0.8028,75.0,1.1436,1.1476,-0.244
1972,0.8028,0.8333,74.7405,1.2217,1.2217,-0.2334
1973,0.8333,0.6056,72.0,1.3459,1.3459,-0.239
1974,0.6056,0.9889,99.0826,1.3018,1.3018,-0.2714
1975,0.9889,0.7889,60.6742,1.1924,1.1979,-0.2228
1976,0.7889,0.7944,76.0563,1.1389,1.1389,-0.2232
1977,0.7944,0.5389,75.5245,1.2959,1.2959,-0.2953
1978,0.5389,0.95,111.3402,1.5032,1.5068,-0.2036
1979,0.95,0.85,63.1579,1.3112,1.3112,-0.2256
1980,0.85,0.8306,70.5882,1.1548,1.1548,-0.2645
1981,0.8306,0.8278,72.2408,1.2236,1.2236,-0.2528
1982,0.8278,0.8194,72.4832,1.403,1.403,-0.2269
1983,0.8194,0.7917,73.2203,1.6366,1.6366,-0.2335
1984,0.7917,0.7722,75.7895,1.2503,1.2503,-0.2287
1985,0.7722,0.7778,77.6978,1.1204,1.1204,-0.2518
1986,0.7778,0.8222,77.1429,1.2319,1.2759,-0.2425
1987,0.8222,0.8556,72.973,1.3458,1.3458,-0.2291
1988,0.8556,0.8389,70.1299,1.2883,1.2883,-0.2469
1989,0.8389,0.8028,71.5232,1.1519,1.1519,-0.2482
1990,0.8028,0.8028,74.7405,1.2382,1.2382,-0.2236
1991,0.8028,0.8111,74.7405,1.33,1.33,-0.2333
1992,0.8111,0.8139,73.9726,1.4323,1.4323,-0.2537
1993,0.8139,0.8083,73.7201,1.1557,1.1557,-0.2769
1994,0.8083,0.85,74.2268,1.1962,1.1962,-0.253
1995,0.85,0.8389,70.5882,1.393,1.393,-0.2275
1996,0.8389,0.8611,71.5232,1.3263,1.3438,-0.2553
1997,0.8611,0.8,69.6774,1.1931,1.1931,-0.2643
1998,0.8,0.7778,75.0,1.1787,1.1787,-0.2779
1999,0.7778,0.7917,77.1429,1.3103,1.3103,-0.2338
2000,0.7917,0.8333,75.7895,1.4815,1.4815,-0.266
2001,0.8333,0.6556,72.0,1.259,1.259,-0.2416
2002,0.6556,0.9917,91.5254,1.2145,1.2613,-0.2309
2003,0.9917,0.8583,60.5042,1.2842,1.2842,-0.2105
2004,0.8583,0.8111,69.9029,1.3871,1.3871,-0.239
2005,0.8111,0.8083,73.9726,1.3644,1.3644,-0.2381
2006,0.8083,0.7806,74.2268,1.2132,1.2132,-0.2745
2007,0.7806,0.8028,76.8683,1.246,1.246,-0.2343
2008,0.8028,0.8417,74.7405,1.4151,1.4151,-0.2508
2009,0.8417,0.8639,71.2871,1.3313,1.3313,-0.28
2010,0.8639,0.8333,69.4534,1.2332,1.2467,-0.2347
2011,0.8333,0.8167,72.0,1.1874,1.1874,-0.2305
2012,0.8167,0.7917,73.4694,1.2606,1.2606,-0.25
2013,0.7917,0.7889,75.7895,1.3261,1.3261,-0.2555
2014,0.7889,0.7917,76.0563,1.2782,1.2782,-0.2883
2015,0.7917,0.8056,75.7895,1.1811,1.1811,-0.2609
2016,0.8056,0.8361,74.4828,1.2826,1.2916,-0.2252
2017,0.8361,0.8417,71.7608,1.3971,1.3971,-0.2664
2018,0.8417,0.6778,71.2871,1.3121,1.3121,-0.2629
2019,0.6778,0.95,88.5246,1.2486,1.2486,-0.235
2020,0.95,0.7889,63.1579,1.1713,1.1713,-0.2531
2021,0.7889,0.7861,76.0563,1.5495,1.5562,-0.2298
2022,0.7861,0.8083,76.3251,1.25,1.25,-0.2477
2023,0.8083,0.8306,74.2268,1.2208,1.2208,-0.2512
2024,0.8306,0.8306,72.2408,1.3248,1.3248,-0.239
2025,0.8306,0.825,72.2408,1.2194,1.2194,-0.2285
2026,0.825,0.8083,72.7273,1.3347,1.3347,-0.2128
2027,0.8083,0.7917,74.2268,1.6116,1.6116,-0.2559
2028,0.7917,0.7667,75.7895,1.2354,1.2354,-0.2387
2029,0.7667,0.7583,78.2609,1.125,1.125,-0.2487
2030,0.7583,0.6972,79.1209,1.3016,1.3291,-0.1638
2031,0.6972,0.8889,86.0558,1.2625,1.2941,-0.5671
2032,0.8889,0.8333,67.5,1.2928,1.2928,-0.246
2033,0.8333,0.7833,72.0,1.0621,1.0621,-0.2678
2034,0.7833,0.7667,76.5957,1.027,1.027,-0.2634
2035,0.7667,0.7389,78.2609,0.9439,0.9439,-0.3004
2036,0.7389,0.7556,81.203,0.9098,0.9098,-0.2658
2037,0.7556,0.7444,79.4118,0.9455,0.9608,-0.2519
2038,0.7444,0.7556,80.597,1.0057,1.0057,-0.2512
2039,0.7556,0.775,79.4118,1.0608,1.0608,-0.2598
2040,0.775,0.7694,77.4194,1.0383,1.0383,-0.2505
2041,0.7694,0.7778,77.9783,1.1072,1.1072,-0.2522
2042,0.7778,0.7333,77.1429,1.0715,1.0715,-0.2525
2043,0.7333,0.6944,81.8182,1.042,1.042,-0.2438
2044,0.6944,0.6833,86.4,1.0166,1.0166,-0.2522
2045,0.6833,0.7194,87.8049,1.0495,1.0495,-0.2426
2046,0.7194,0.7472,83.3977,1.0648,1.0648,-0.2529
2047,0.7472,0.7583,80.2974,1.1013,1.1013,-0.3158
2048,0.7583,0.7528,79.1209,1.0647,1.0647,-0.2481
2049,0.7528,0.75,79.7048,1.0495,1.0495,-0.2763
2050,0.75,0.7333,80.0,1.4015,1.4015,-0.2476
2051,0.7333,0.7389,81.8182,1.0377,1.0377,-0.2756
2052,0.7389,0.7278,81.203,1.2734,1.2734,-0.2557
2053,0.7278,0.7556,82.4427,1.0609,1.0609,-0.2526
2054,0.7556,0.7694,79.4118,1.1526,1.1526,-0.2582
2055,0.7694,0.8139,77.9783,1.0654,1.0654,-0.2436
2056,0.8139,0.8139,73.7201,1.0754,1.0754,-0.2514
2057,0.8139,0.7667,73.7201,1.0703,1.0805,-0.2702
2058,0.7667,0.7556,78.2609,1.0646,1.0646,-0.2588
2059,0.7556,0.7639,79.4118,1.0822,1.0822,-0.2551
2060,0.7639,0.7778,78.5455,1.0728,1.0728,-0.2463
2061,0.7778,0.7611,77.1429,1.0448,1.0448,-0.2496
2062,0.7611,0.8028,78.8321,1.3084,1.3084,-0.2434
2063,0.8028,0.8139,74.7405,1.0685,1.0816,-0.2771
2064,0.8139,0.8028,73.7201,1.2953,1.2953,-0.2519
2065,0.8028,0.7861,74.7405,1.1495,1.1495,-0.28
2066,0.7861,0.7833,76.3251,1.063,1.063,-0.2543
2067,0.7833,0.5972,76.5957,1.0522,1.0522,-0.2796
2068,0.5972,0.8861,100.4651,1.1575,1.1575,-0.2074
2069,0.8861,0.8222,67.7116,1.09,1.09,-0.2426
2070,0.8222,0.8528,72.973,1.0924,1.0996,-0.2823
2071,0.8528,0.8056,70.3583,1.0859,1.0859,-0.2243
2072,0.8056,0.7861,74.4828,1.407,1.407,-0.2601
2073,0.7861,0.8111,76.3251,1.0882,1.0882,-0.2583
2074,0.8111,0.7556,73.9726,1.243,1.243,-0.2502
2075,0.7556,0.7639,79.4118,1.2766,1.2766,-0.262
2076,0.7639,0.8,78.5455,1.1597,1.1597,-0.2563
2077,0.8,0.8389,75.0,1.1754,1.1754,-0.2438
2078,0.8389,0.7944,71.5232,1.3301,1.3301,-0.2386
2079,0.7944,0.85,75.5245,1.2598,1.2598,-0.2393
2080,0.85,0.8194,70.5882,1.1018,1.1018,-0.2574
2081,0.8194,0.7139,73.2203,1.2384,1.2384,-0.2875
2082,0.7139,0.7389,84.0467,1.1536,1.1536,-0.2524
2083,0.7389,0.7444,81.203,1.0783,1.0783,-0.2522
2084,0.7444,0.7083,80.597,1.2052,1.2052,-0.2473
2085,0.7083,0.725,84.7059,1.2068,1.2068,-0.2464
2086,0.725,0.7556,82.7586,1.1759,1.1759,-0.2618
2087,0.7556,0.7083,79.4118,1.3158,1.3158,-0.2311
2088,0.7083,0.7111,84.7059,1.3751,1.3751,-0.2544
2089,0.7111,0.7028,84.375,1.2403,1.2403,-0.2398
2090,0.7028,0.6833,85.3755,1.1109,1.1109,-0.2476
2091,0.6833,0.6528,87.8049,1.1944,1.2044,-0.226
2092,0.6528,0.6917,91.9149,1.2251,1.2251,-0.2482
2093,0.6917,0.7278,86.747,1.3192,1.3478,-0.2401
2094,0.7278,0.7472,82.4427,1.1963,1.2023,-0.2551
2095,0.7472,0.7111,80.2974,1.2237,1.2237,-0.2367
2096,0.7111,0.7556,84.375,1.2328,1.2328,-0.2637
2097,0.7556,0.7278,79.4118,1.2281,1.2281,-0.239
2098,0.7278,0.7333,82.4427,1.1418,1.1418,-0.2608
2099,0.7333,0.7278,81.8182,1.2147,1.2147,-0.2333
2100,0.7278,0.7361,82.4427,1.2606,1.2606,-0.2309
2101,0.7361,0.7389,81.5094,1.1192,1.1192,-0.2517
2102,0.7389,0.7778,81.203,1.216,1.216,-0.2393
2103,0.7778,0.7861,77.1429,1.368,1.3729,-0.2579
2104,0.7861,0.7944,76.3251,1.0999,1.0999,-0.2611
2105,0.7944,0.7667,75.5245,1.1154,1.1154,-0.2476
2106,0.7667,0.7417,78.2609,1.2485,1.2485,-0.2262
2107,0.7417,0.7417,80.8989,1.2771,1.2771,-0.2581
2108,0.7417,0.8,80.8989,1.2007,1.2007,-0.2278
2109,0.8,0.7972,75.0,1.1747,1.1747,-0.2725
2110,0.7972,0.7778,75.2613,1.4036,1.4036,-0.2407
2111,0.7778,0.8444,77.1429,1.5357,1.5465,-0.2646
2112,0.8444,0.8639,71.0526,1.2069,1.2069,-0.2505
2113,0.8639,0.7722,69.4534,1.2715,1.2715,-0.2801
2114,0.7722,0.7528,77.6978,1.306,1.306,-0.2658
2115,0.7528,0.7917,79.7048,1.2661,1.2661,-0.2598
